ClientID,Age,RiskRate,IsMale,CompletedOrdersRatio,CanceledOrdersRatio,AvgPrice,Most_Frequent_OrderType,Most_Frequent_ExecutionStatus,Most_Frequent_SectorName,AvgOrderRate_Difference,AvgQuantityOrderedRate_Difference,Churned
8012,36,Medium,1,More than half,Moderate,14.10214814814815,Buy,Executed,Financials,Constant,Constant,0
8014,38,Medium,0,More than half,Moderate,1.0348155339805825,Buy,Executed,Health Care,Constant,Constant,0
8015,74,Medium,1,More than half,None,0.09033333333333333,Buy,Executed,Energy,Increased,Increased,1
8016,20,Low,1,Less than half,Most,8.362722222222223,Buy,Not Executed,Financials,Increased,Increased,0
8017,20,Low,1,Less than half,Little,6.38150759458713,Sell,Not Executed,Industries,Increased,Increased,0
8018,65,Medium,1,More than half,None,4.597711538461538,Sell,Executed,Financials,Increased,Increased,1
8019,56,Low,1,Less than half,Moderate,42.497021276595746,Buy,Not Executed,Real Estate,Increased,Increased,0
8021,41,Low,0,All,None,5.165,Buy,Executed,Consumer Staples,Constant,Constant,1
8024,40,Low,1,More than half,Little,7.999910714285714,Sell,Executed,Materials,Constant,Constant,1
8025,37,Low,0,More than half,Most,2.20689802631579,Sell,Executed,Financials,Decreased,Increased,1
8026,59,Low,1,Less than half,Most,8.952034222222222,Sell,Not Executed,Industries,Constant,Constant,0
8027,72,Low,1,More than half,Little,10.09881220657277,Buy,Executed,Industries,Decreased,Decreased,0
8029,71,Low,0,Less than half,Little,15.704931656995486,Buy,Not Executed,Energy,Increased,Increased,1
8030,26,Low,0,Less than half,Moderate,3.086307692307692,Buy,Not Executed,Consumer Discretionary,Decreased,Decreased,1
8032,42,Low,1,Less than half,Moderate,0.48016129032258065,Sell,Not Executed,INVESTMENT,Increased,Increased,0
8033,58,Medium,1,More than half,Moderate,20.459205882352943,Sell,Executed,FOOD,Increased,Increased,0
8034,66,Medium,1,More than half,None,3.05,Sell,Executed,INDUSTRIAL,Constant,Constant,1
8035,45,Low,1,More than half,Little,27.9895,Buy,Executed,Financials,Increased,Increased,0
8037,35,Low,1,Less than half,Moderate,5.5022692307692305,Buy,Not Executed,Industries,Increased,Increased,1
8038,58,Medium,1,More than half,Moderate,8.49040996784566,Sell,Executed,Financials,Increased,Increased,0
8039,55,Low,1,More than half,Moderate,3.397284055727554,Buy,Executed,FOOD,Increased,Increased,0
8040,44,Low,1,Less than half,Little,23.206603353238403,Sell,Not Executed,Financials,Increased,Increased,0
8041,78,Low,0,More than half,Moderate,8.478084337349397,Sell,Executed,Financials,Increased,Increased,1
8042,46,Low,0,Less than half,Little,21.771333333333335,Sell,Not Executed,Materials,Increased,Increased,1
8046,29,Low,1,More than half,Moderate,17.482596153846153,Sell,Executed,Industries,Increased,Increased,0
8047,75,Low,1,More than half,None,3.143555555555556,Buy,Executed,Financials,Constant,Constant,1
8050,54,Low,1,Less than half,Most,2.227575,Sell,Not Executed,Information Technology,Increased,Increased,1
8051,63,Low,1,Less than half,Moderate,1.3172727272727274,Buy,Not Executed,Financials,Decreased,Decreased,1
8052,27,Low,1,More than half,Most,11.826,Sell,Executed,Telecommunication Services,Increased,Increased,1
8054,59,Low,1,Less than half,Moderate,11.472478723404256,Sell,Not Executed,Industries,Increased,Increased,1
8055,38,Medium,1,Less than half,Moderate,2.9379900990099013,Sell,Not Executed,Financials,Increased,Increased,1
8057,72,Medium,1,All,None,0.89,Buy,Executed,Consumer Staples,Constant,Constant,1
8061,33,Low,1,More than half,Moderate,2.5613636363636365,Buy,Executed,Financials,Constant,Constant,0
8066,72,Low,0,More than half,Most,10.833333333333334,Sell,Executed,Financials,Constant,Constant,1
8068,38,Low,1,More than half,Most,5.8566666666666665,Buy,Executed,Information Technology,Increased,Increased,1
8069,72,Low,1,Less than half,Most,29.041428571428572,Sell,Not Executed,Financials,Increased,Increased,1
8072,54,Not Assigned,0,Less than half,Moderate,11.631659793814434,Sell,Not Executed,Financials,Decreased,Increased,0
8075,38,Low,0,Less than half,Most,2.8497202643171806,Buy,Not Executed,Financials,Increased,Increased,1
8076,31,Low,0,Less than half,Most,9.361473684210527,Sell,Not Executed,Financials,Increased,Increased,1
8079,61,Low,1,Less than half,Most,1.5743076923076924,Sell,Not Executed,Tourism,Constant,Constant,1
8080,38,Low,0,More than half,Moderate,4.906786666666667,Buy,Executed,Industries,Decreased,Decreased,0
8081,61,Low,1,More than half,Moderate,1.8632000000000002,Sell,Executed,Consumer Discretionary,Constant,Constant,1
8085,48,Low,1,More than half,Moderate,42.91492715231789,Buy,Executed,Financials,Constant,Constant,0
8086,30,Low,1,More than half,Little,15.833862637362637,Buy,Executed,Financials,Constant,Constant,0
8089,32,Not Assigned,1,Less than half,Most,16.89333333333333,Sell,Not Executed,Materials,Decreased,Decreased,1
8091,78,Low,0,Less than half,Most,31.628825641025642,Sell,Not Executed,Financials,Increased,Increased,1
8092,22,Low,1,More than half,Moderate,6.33425,Buy,Executed,Financials,Constant,Constant,1
8095,35,Low,1,More than half,Moderate,72.02614035087718,Buy,Executed,Industries,Increased,Increased,0
8097,42,Not Assigned,1,Less than half,Most,0.39494308943089435,Buy,Not Executed,Health Care,Constant,Constant,1
8098,47,Not Assigned,1,More than half,Little,4.535423913043479,Buy,Executed,Consumer Discretionary,Decreased,Decreased,1
8101,43,Not Assigned,1,More than half,Little,2.346,Sell,Executed,Industries,Constant,Constant,0
8102,76,Not Assigned,1,More than half,None,0.4066666666666667,Buy,Executed,Information Technology,Decreased,Decreased,1
8103,34,Low,1,Less than half,Moderate,18.82986134676564,Buy,Executed,Industries,Increased,Increased,0
8106,37,Low,1,More than half,Little,3.39665,Buy,Executed,Industries,Increased,Increased,1
8107,52,Not Assigned,1,More than half,Little,11.82891891891892,Sell,Executed,Information Technology,Constant,Constant,1
8111,21,Low,0,All,None,4.435,Buy,Executed,Materials,Constant,Constant,1
8112,40,Low,1,All,None,0.6895,Buy,Executed,Financials,Increased,Increased,1
8113,57,Not Assigned,0,Less than half,Most,22.72477170035672,Sell,Not Executed,Financials,Decreased,Decreased,1
8114,57,Not Assigned,1,More than half,Moderate,3.11375,Buy,Executed,Financials,Constant,Constant,1
8116,54,Low,1,Less than half,Most,2.376888888888889,Sell,Not Executed,Real Estate,Increased,Increased,1
8122,33,Low,1,More than half,None,10.636625,Sell,Executed,Financials,Increased,Increased,1
8124,65,Not Assigned,1,Less than half,Moderate,3.5658759283529924,Buy,Not Executed,Industries,Constant,Constant,1
8126,25,Not Assigned,1,Less than half,Little,7.0823809523809516,Sell,Not Executed,FOOD,Constant,Constant,1
8128,63,Not Assigned,0,More than half,Moderate,6.529805886036319,Sell,Executed,Materials,Decreased,Decreased,0
8129,62,Low,1,None,All,35.0,Buy,Not Executed,Financials,Decreased,Decreased,1
8131,52,Low,0,More than half,None,9.539194444444444,Sell,Executed,Financials,Increased,Increased,0
8133,66,Low,1,Less than half,None,1.7945833333333334,Sell,Not Executed,Industries,Decreased,Decreased,1
8134,44,Not Assigned,1,Less than half,Moderate,4.661704237288135,Sell,Not Executed,Financials,Constant,Constant,1
8136,55,Not Assigned,1,More than half,Little,173.6889898989899,Sell,Executed,Real Estate,Constant,Constant,1
8138,30,Not Assigned,1,Less than half,Most,123.708064,Sell,Not Executed,Real Estate,Decreased,Decreased,1
8140,76,Low,1,Less than half,Moderate,5.320521348314607,Sell,Not Executed,Consumer Discretionary,Increased,Increased,1
8143,50,Low,1,Less than half,Most,53.02826086956522,Sell,Not Executed,Materials,Increased,Increased,0
8144,41,Medium,1,None,None,0.35,Sell,Not Executed,Industries,Increased,Increased,1
8145,58,Low,0,More than half,Little,6.2409340659340655,Sell,Executed,Information Technology,Increased,Increased,0
8150,37,Not Assigned,0,Less than half,Most,32.23163302752294,Buy,Not Executed,Financials,Decreased,Decreased,0
8152,79,Not Assigned,1,Less than half,Little,22.889615384615386,Sell,Not Executed,Financials,Constant,Constant,1
8154,70,Not Assigned,1,Less than half,Little,9.988865024288689,Sell,Not Executed,Industries,Decreased,Decreased,1
8157,44,Not Assigned,0,More than half,Little,40.4230303030303,Buy,Executed,Real Estate,Decreased,Decreased,1
8160,68,Low,1,More than half,Moderate,12.449103813559322,Buy,Executed,Financials,Increased,Increased,1
8162,69,Not Assigned,1,Less than half,Little,1.0374999999999999,Buy,Not Executed,Industries,Increased,Increased,1
8164,75,Not Assigned,1,All,None,5.98,Sell,Executed,Consumer Staples,Decreased,Increased,1
8166,39,Not Assigned,1,More than half,Moderate,8.986666666666666,Sell,Executed,Information Technology,Constant,Constant,1
8167,66,Not Assigned,0,Less than half,Moderate,29.680142857142858,Buy,Not Executed,Information Technology,Increased,Increased,0
8168,70,Not Assigned,1,More than half,Moderate,4.557477272727273,Buy,Executed,Industries,Constant,Constant,1
8175,33,Low,0,All,None,2.0965625,Sell,Executed,Consumer Discretionary,Increased,Increased,1
8176,72,Low,0,All,None,18.002790697674417,Buy,Executed,Financials,Increased,Increased,1
8178,55,Low,1,More than half,Little,10.30119718309859,Buy,Executed,Financials,Increased,Increased,0
8179,39,Medium,0,More than half,None,7.0,Buy,Executed,Industries,Increased,Increased,1
8182,58,Low,1,Less than half,Most,6.273193370165746,Sell,Not Executed,Real Estate,Increased,Increased,0
8183,25,Low,1,Less than half,Most,26.47591168831169,Sell,Not Executed,Materials,Constant,Constant,0
8185,50,Not Assigned,1,Less than half,Most,3.9898000000000002,Sell,Not Executed,Real Estate,Decreased,Decreased,1
8186,41,Not Assigned,0,Less than half,Moderate,10.34643930635838,Sell,Not Executed,Financials,Constant,Constant,0
8192,50,Medium,1,More than half,Little,8.597392857142857,Buy,Executed,Consumer Discretionary,Increased,Increased,0
8194,19,Low,0,Less than half,Most,9.760760088272384,Sell,Not Executed,Financials,Increased,Increased,0
8197,47,Low,1,Less than half,Most,5.261289940828402,Sell,Not Executed,Industries,Increased,Increased,1
8198,66,Low,1,More than half,Little,10.713221374045801,Buy,Executed,Financials,Increased,Increased,0
8206,41,Low,1,All,None,5.505,Buy,Executed,Information Technology,Constant,Constant,1
8207,75,Low,1,All,None,6.125,Sell,Executed,Information Technology,Increased,Increased,1
8213,22,Low,1,More than half,Moderate,10.933646149358225,Buy,Executed,Financials,Increased,Increased,0
8216,23,Low,0,More than half,Moderate,14.07897018021522,Sell,Executed,Industries,Constant,Constant,0
8217,39,Low,1,More than half,Moderate,9.31091649269311,Buy,Executed,Financials,Increased,Increased,0
8218,68,Low,1,More than half,Moderate,0.5584393939393939,Buy,Executed,Financials,Increased,Increased,0
8224,41,Low,1,More than half,Moderate,35.938625,Sell,Executed,Financials,Increased,Increased,1
8226,45,Low,1,More than half,Little,31.18189112903226,Buy,Executed,Industries,Increased,Increased,0
8227,53,Medium,1,More than half,Most,6.603035714285714,Sell,Executed,Information Technology,Increased,Increased,0
8228,30,Low,1,More than half,Moderate,4.166248275862069,Buy,Executed,Consumer Discretionary,Increased,Increased,1
8231,74,Low,1,More than half,None,6.765833333333333,Buy,Executed,Industries,Increased,Increased,1
8233,78,Low,1,More than half,Moderate,20.870323529411763,Buy,Executed,Financials,Increased,Increased,0
8239,39,Not Assigned,1,More than half,Moderate,1.1476666666666666,Sell,Executed,Health Care,Decreased,Decreased,1
8240,74,Not Assigned,1,More than half,Moderate,10.57,Sell,Executed,Financials,Constant,Constant,0
8242,77,Low,0,More than half,Moderate,9.380413793103447,Sell,Executed,Financials,Constant,Constant,1
8243,62,Low,0,Less than half,Little,16.848347826086957,Buy,Not Executed,Health Care,Constant,Constant,0
8244,27,Low,1,More than half,Little,21.15830303030303,Buy,Executed,Financials,Constant,Constant,1
8245,65,Low,1,None,All,11.82,Sell,Not Executed,Information Technology,Increased,Increased,1
8249,31,Low,1,More than half,Moderate,6.499750000000001,Sell,Executed,Industries,Increased,Increased,1
8250,61,Low,1,More than half,Little,9.490486997635934,Buy,Executed,Industries,Increased,Increased,1
8251,68,Not Assigned,0,Less than half,Most,38.48740649149923,Sell,Not Executed,Industries,Decreased,Increased,0
8254,58,Low,1,Less than half,Most,12.889445628997867,Sell,Not Executed,Information Technology,Increased,Increased,0
8255,73,Medium,0,More than half,Moderate,9.303578947368422,Buy,Executed,Health Care,Increased,Increased,0
8258,78,Not Assigned,1,More than half,Little,16.104045454545453,Sell,Executed,Real Estate,Constant,Constant,1
8264,54,Low,1,More than half,Moderate,57.34121621621622,Sell,Executed,Real Estate,Increased,Increased,1
8268,56,Not Assigned,1,Less than half,Most,8.038436842105265,Buy,Not Executed,Industries,Constant,Constant,1
8269,63,Not Assigned,1,Less than half,Little,11.544285714285714,Sell,Not Executed,Industries,Constant,Constant,1
8271,59,Not Assigned,1,Less than half,Moderate,19.973307692307692,Buy,Not Executed,Financials,Constant,Constant,0
8272,23,Not Assigned,1,More than half,Little,12.818658536585367,Buy,Executed,Financials,Decreased,Increased,1
8273,42,Not Assigned,1,More than half,None,13.445599999999999,Buy,Executed,Financials,Decreased,Increased,1
8275,49,Not Assigned,0,More than half,Little,9.564092156862745,Sell,Executed,Financials,Decreased,Decreased,0
8276,79,Not Assigned,0,More than half,Moderate,25.491863636363636,Sell,Executed,Health Care,Increased,Increased,1
8277,64,Not Assigned,0,More than half,Moderate,40.3563870967742,Buy,Executed,Financials,Constant,Constant,0
8280,71,Low,1,All,None,0.3125,Sell,Executed,Financials,Constant,Constant,1
8281,28,Medium,0,More than half,Moderate,11.89489814814815,Buy,Executed,Financials,Increased,Increased,1
8282,65,Not Assigned,1,More than half,Moderate,72.6787076923077,Buy,Executed,Information Technology,Increased,Increased,0
8285,66,Not Assigned,1,Less than half,Moderate,10.67770531400966,Sell,Not Executed,Financials,Increased,Increased,0
8286,73,Not Assigned,1,More than half,Moderate,16.5575,Buy,Executed,Financials,Increased,Decreased,1
8287,68,Low,1,Less than half,Moderate,1.2463126232741617,Sell,Not Executed,Financials,Increased,Increased,0
8288,41,Low,0,Less than half,None,0.6263636363636363,Sell,Not Executed,Industries,Increased,Increased,1
8289,72,Low,1,More than half,Moderate,2.1967391304347825,Sell,Executed,Health Care,Increased,Increased,0
8290,52,Low,1,More than half,None,11.6725,Buy,Executed,Financials,Increased,Increased,1
8291,69,Medium,1,More than half,Little,2.1715945945945947,Buy,Executed,Consumer Staples,Increased,Increased,1
8292,34,Not Assigned,1,More than half,Moderate,25.346646341463416,Buy,Executed,Industries,Decreased,Decreased,0
8293,65,Not Assigned,0,Less than half,Moderate,5.017807151979566,Sell,Not Executed,Consumer Discretionary,Decreased,Decreased,0
8294,70,Not Assigned,1,Less than half,Moderate,8.531270909090908,Sell,Not Executed,Industries,Constant,Constant,0
8295,17,Not Assigned,1,More than half,Moderate,13.177462809917355,Sell,Executed,Industries,Decreased,Decreased,0
8296,76,Not Assigned,1,More than half,Moderate,28.93448051948052,Sell,Executed,Materials,Increased,Decreased,0
8300,23,Not Assigned,0,Less than half,Little,1.9634228187919465,Sell,Not Executed,Consumer Discretionary,Increased,Decreased,0
8301,39,Not Assigned,1,More than half,Moderate,3.4346666666666663,Sell,Executed,Financials,Decreased,Decreased,1
8303,55,Not Assigned,1,Less than half,Little,4.140228571428572,Buy,Executed,Financials,Increased,Increased,0
8304,57,Low,1,More than half,Most,10.118958333333333,Sell,Executed,Financials,Constant,Constant,0
8306,58,Low,0,Less than half,Moderate,4.730179245283019,Sell,Not Executed,Real Estate,Increased,Increased,1
8307,37,Not Assigned,1,More than half,Most,27.875999999999998,Sell,Executed,INDUSTRIAL,Decreased,Decreased,1
8312,42,Medium,1,More than half,Moderate,18.515065410199558,Buy,Executed,Financials,Constant,Constant,0
8314,74,Medium,1,More than half,Moderate,0.6696987718164188,Buy,Executed,Real Estate,Constant,Constant,1
8315,29,Medium,0,Less than half,Most,10.165833333333333,Buy,Not Executed,Financials,Increased,Increased,0
8316,54,Low,0,Less than half,Little,56.28153846153846,Buy,Not Executed,Industries,Increased,Increased,1
8317,43,Low,1,All,None,29.07,Sell,Executed,Materials,Increased,Increased,1
8321,35,Medium,1,More than half,Little,31.20767647058824,Buy,Executed,Materials,Increased,Increased,1
8323,59,Not Assigned,1,Less than half,Little,0.7986363636363637,Buy,Not Executed,Consumer Discretionary,Decreased,Decreased,1
8325,77,Not Assigned,1,More than half,Little,6.4189085603112845,Buy,Executed,Financials,Constant,Constant,0
8326,65,Not Assigned,1,More than half,Moderate,28.94265301904897,Sell,Executed,Health Care,Decreased,Decreased,0
8327,22,Low,1,Less than half,Moderate,12.671218181818183,Sell,Not Executed,Consumer Discretionary,Increased,Increased,1
8329,51,Low,1,More than half,Moderate,15.721494505494505,Sell,Executed,Industries,Increased,Increased,1
8330,53,Low,1,Less than half,Little,21.57804918032787,Sell,Not Executed,Consumer Discretionary,Increased,Increased,1
8331,37,Low,1,Less than half,Moderate,0.6454054054054054,Sell,Not Executed,REAL ESTATE,Increased,Increased,1
8332,48,Not Assigned,0,More than half,Little,3.000636363636364,Buy,Executed,Industries,Constant,Constant,1
